,tm
25485,48.5
25486,55.4
25487,49.9
25488,69.7
25489,68.5
25490,43.2
25491,45.5
25492,33.8
25493,50.0
25494,50.7
25495,39.7
25496,75.3
25497,25.0
25498,60.0
25499,25.0
25500,62.0
25501,43.2
25502,90.1
25503,45.0
25504,53.4
25505,56.5
25506,41.3
25507,49.1
25508,43.7
25509,42.5
25510,74.4
25511,41.0
25512,81.6
25513,40.1
25514,50.4
25515,40.9
25516,83.9
25517,68.3
25518,45.9
25519,43.7
25520,45.4
25521,41.4
25522,51.2
25523,41.6
25524,49.9
25525,45.8
25526,46.0
25527,43.9
25528,38.8
25529,52.1
25530,49.1
25531,47.7
25532,49.3
25533,42.2
25534,42.7
25535,43.6
25536,54.0
25537,44.6
25538,47.3
25539,60.7
25540,46.3
25541,51.8
25542,57.4
25543,74.4
25544,53.9
25545,85.8
25546,39.4
25547,49.4
25548,44.0
25549,38.6
25550,47.8
25551,51.4
25552,45.9
25553,42.0
25554,49.7
25555,36.8
25556,52.4
25557,40.6
25558,47.7
25559,77.0
25560,42.1
25561,45.1
25562,46.1
25563,47.2
25564,46.0
25565,72.5
25566,90.6
25567,38.3
25568,66.9
25569,75.9
25570,52.4
25571,80.2
25572,74.0
25573,44.7
25574,40.7
25575,88.0
25576,44.7
25577,40.5
25578,42.6
25579,57.0
25580,42.8
25581,47.2
25582,86.6
25583,79.1
25584,41.9
25585,37.9
25586,38.4
25587,40.7
25588,44.1
25589,38.8
25590,51.9
25591,51.9
25592,51.8
25593,59.8
25594,46.8
25595,52.9
25596,49.1
25597,36.3
25598,55.0
25599,46.6
25600,52.6
25601,38.9
25602,45.5
25603,38.6
25604,37.8
25605,43.8
25606,42.0
25607,64.4
25608,40.5
25609,61.8
25610,46.6
25611,40.5
25612,52.0
25613,55.1
25614,91.3
25615,43.5
25616,52.0
25617,42.8
25618,52.2
25619,49.7
25620,35.4
25621,48.6
25622,44.8
25623,38.3
25624,35.2
25625,38.5
25626,51.0
25627,71.9
25628,42.7
25629,51.2
25630,49.1
25631,49.8
25632,57.2
25633,39.1
25634,46.3
25635,35.5
25636,33.6
25637,45.2
25638,40.9
25639,45.8
25640,55.9
25641,44.1
25642,51.6
25643,36.8
25644,37.6
25645,41.9
25646,47.3
25647,51.2
25648,44.1
25649,41.8
25650,50.4
25651,37.2
25652,55.4
25653,55.4
25654,70.8
25655,40.1
25656,44.4
25657,41.9
25658,56.8
25659,42.3
25660,78.6
25661,45.4
25662,44.7
25663,44.0
25664,37.0
25665,37.0
25666,25.0
25667,25.0
25668,37.0
25669,25.0
25670,25.0
25671,25.0
25672,25.0
25673,37.0
25674,37.0
25675,37.0
25676,25.0
25677,25.0
25678,37.0
25679,25.0
25680,47.4
25681,37.0
25682,49.9
25683,45.1
25684,45.1
25685,72.7
25686,44.0
25687,46.8
25688,38.2
25689,37.5
25690,85.2
25691,25.0
25692,82.3
25693,86.8
25694,85.4
25695,25.0
25696,85.4
25698,87.7
25701,89.4
25702,87.4
25703,89.0
25706,25.0
25707,86.4
25709,25.0
25712,88.4
25713,88.3
25717,91.6
25718,84.6
25721,25.0
25722,25.0
25723,90.7
25724,90.1
25725,25.0
25726,90.7
25727,25.0
25728,86.7
25729,43.1
25730,41.1
25731,38.5
25732,37.7
25733,45.6
25734,69.5
25735,36.0
25736,37.8
25737,64.9
25738,73.1
25739,61.7
25740,63.3
25741,47.2
25743,52.9
25744,59.3
25745,87.6
25746,40.2
25747,45.5
25748,34.1
25749,45.2
25750,38.8
25751,35.5
25752,47.2
25753,40.2
25754,48.1
25755,49.9
25756,52.1
25757,55.2
25758,40.4
25759,62.4
25760,45.0
25761,40.1
25762,46.6
25763,77.8
25764,45.6
25765,71.5
25767,41.7
25768,50.1
25769,44.1
25770,53.1
25771,51.8
25772,63.8
25773,53.0
25774,49.7
25775,52.0
25776,43.9
25777,44.5
25778,49.5
25779,39.2
25780,74.8
25781,39.1
25782,50.7
25783,70.5
25784,36.6
25785,44.8
25786,39.2
25787,47.2
25788,78.8
25789,46.1
25790,30.1
25791,49.4
25792,87.1
25793,45.5
25794,86.8
25795,25.0
25796,86.6
25797,25.0
25798,60.0
25799,44.3
25800,48.1
25801,49.7
25802,54.2
25803,47.3
25804,49.2
25805,86.5
25808,51.8
25809,44.4
25810,41.1
25811,33.7
25812,66.3
25813,82.0
25814,75.4
25815,64.8
25816,51.1
25817,35.4
25818,54.9
25819,35.4
25820,86.8
25821,86.3
25822,85.1
25823,37.7
25824,41.5
25825,72.2
25826,80.8
25827,51.4
25828,48.4
25829,45.8
25830,74.2
25831,37.5
25832,33.5
25833,43.1
25834,47.0
25835,47.5
25836,47.5
25837,45.6
25838,54.1
25839,52.1
25840,45.3
25841,49.7
25842,47.2
25843,50.4
25844,46.4
25845,54.2
25846,48.8
25847,87.0
25848,50.0
25849,48.7
25850,48.8
25851,38.9
25852,48.4
25853,54.0
25854,33.1
25855,37.6
25856,44.9
25857,39.4
25858,76.3
25859,44.7
25860,42.3
25861,36.7
25862,47.4
25863,51.9
25864,53.0
25865,46.6
25866,62.4
25867,44.8
25868,49.6
25869,37.2
25870,40.7
25871,48.0
25872,52.6
25873,47.6
25874,38.8
25875,37.6
25876,79.4
25877,49.0
25878,42.4
25879,45.7
25880,50.3
25881,49.4
25882,50.3
25883,39.7
25884,50.9
25885,46.0
25886,42.3
25887,38.2
25888,48.6
25889,43.2
25890,50.4
25891,71.8
25892,41.6
25893,50.9
25894,49.8
25895,49.0
25896,51.0
25897,50.0
25898,54.3
25899,53.6
25900,51.8
25901,49.7
25902,47.9
25903,47.7
25904,66.8
25905,53.9
25906,46.7
25907,50.7
25908,55.6
25909,51.7
25910,75.8
25911,47.4
25912,48.0
25913,57.1
25914,47.4
25915,36.9
25916,50.9
25917,50.9
25918,43.2
25919,33.2
25920,43.1
25921,34.0
25922,45.6
25923,82.9
25924,72.7
25925,34.1
25926,63.9
25927,55.8
25928,65.8
25929,40.0
25931,71.1
25932,54.6
25933,39.7
25934,48.6
25935,43.3
25936,39.7
25937,38.8
25938,60.0
25939,41.2
25940,36.6
25941,77.8
25942,68.5
25943,39.4
25944,52.1
25945,89.0
25946,42.2
25947,46.6
25948,53.9
25949,54.3
25950,43.9
25951,49.6
25952,45.8
25953,40.5
25954,40.4
25955,49.4
25956,47.0
25957,48.1
25958,41.5
25959,86.2
25960,48.1
25961,50.1
25962,46.5
25963,44.5
25964,43.1
25965,50.0
25966,46.2
25967,40.3
25968,41.6
25969,40.6
25970,40.8
25971,52.1
25972,46.3
25973,51.4
25974,42.1
25975,46.0
25976,44.1
25977,43.2
25978,53.9
25979,55.0
25980,42.9
25981,42.6
25982,53.9
25983,74.2
25984,51.5
25985,45.2
25986,59.7
25987,41.3
25988,48.4
25989,46.1
25990,39.6
25991,45.4
25992,50.8
25993,81.7
25994,40.9
25995,55.6
25996,50.9
25997,42.3
25998,42.0
25999,64.3
26000,77.7
26001,55.3
26002,48.2
26003,37.0
26004,46.4
26005,44.7
26006,40.0
26007,47.9
26008,46.7
26009,41.2
26010,43.6
26011,44.9
26012,42.4
26013,74.3
26014,77.6
26015,38.9
26016,48.1
26017,48.8
26018,66.1
26019,47.8
26020,81.1
26021,25.0
26023,25.0
26024,44.1
26026,49.4
26027,41.9
26028,44.1
26029,58.1
26030,50.5
26031,39.8
26032,84.9
26033,40.3
26034,45.2
26035,41.0
26036,46.2
26037,49.3
26038,51.2
26039,41.6
26040,47.3
26041,80.2
26042,46.7
26043,42.6
26044,49.9
26045,55.9
26046,51.2
26047,50.9
26048,49.1
26049,52.2
26050,66.0
26051,39.1
26052,55.2
26053,48.9
26054,39.8
26055,47.8
26056,46.2
26057,45.8
26058,50.3
26059,46.5
26060,43.2
26061,74.7
26062,47.1
26063,50.0
26064,49.7
26065,49.5
26066,44.2
26067,46.4
26068,52.2
26069,54.6
26070,57.8
26071,47.6
26072,56.6
26073,55.9
26074,43.7
26075,49.3
26076,51.1
26077,50.3
26078,49.1
26079,39.6
26080,25.0
26081,25.0
26082,25.0
26083,25.0
26084,25.0
26085,25.0
26086,25.0
26087,25.0
26088,25.0
26089,25.0
26090,25.0
26091,25.0
26092,25.0
26093,25.0
26094,41.2
26095,51.3
26096,46.5
26097,44.6
26098,49.5
26101,81.4
26102,81.4
26103,25.0
26104,28.0
26105,80.9
26106,25.0
26107,80.0
26108,72.1
26109,42.2
26110,36.8
26111,42.2
26112,67.6
26113,36.8
26114,72.9
26115,25.0
26116,25.0
26117,25.0
26118,25.0
26119,74.0
26120,79.4
26121,83.6
26122,81.7
26123,72.7
26124,76.4
26125,77.0
26126,76.5
26127,83.3
26129,70.1
26130,79.3
26131,82.5
26132,81.7
26133,84.2
26134,71.3
26135,78.6
26136,28.0
26138,79.3
26139,78.3
26140,73.0
26141,79.0
26142,78.3
26143,79.1
26144,76.2
26145,74.0
26146,66.2
26150,74.5
26151,72.8
26153,76.5
26154,77.0
26155,76.2
26158,76.2
26159,70.5
26160,74.8
26161,74.8
26162,76.6
26163,76.5
26164,47.7
26165,49.6
26166,49.4
26167,47.3
26168,56.7
26169,51.6
26170,38.9
26171,34.9
26172,54.6
26173,53.6
26174,48.8
26175,43.7
26176,50.4
26177,84.4
26178,45.7
26179,46.4
26180,42.8
26181,69.4
26182,48.6
26183,45.4
26184,49.9
26185,57.7
26186,60.7
26187,54.1
26188,49.1
26189,49.9
26190,57.5
26191,38.1
26192,51.0
26193,52.3
26194,44.2
26195,45.9
26196,48.9
26197,41.2
26198,47.7
26199,50.8
26200,54.7
26201,42.2
26202,66.9
26203,63.1
26204,49.1
26205,53.3
26206,48.9
26207,47.0
26208,42.2
26209,72.3
26210,43.1
26211,48.0
26212,50.2
26213,49.0
26214,47.2
26215,46.5
26216,42.7
26217,54.5
26218,53.3
26219,51.1
26220,38.1
26221,54.7
26222,67.1
26223,45.3
26224,55.0
26225,35.7
26226,49.0
26227,46.0
26228,48.4
26229,49.7
26230,48.4
26231,50.6
26232,51.5
26233,51.0
26234,51.9
26235,47.8
26236,52.4
26237,50.7
26238,46.4
26239,46.0
26240,54.3
26241,50.0
26242,53.9
26243,48.3
26244,51.0
26245,54.1
26246,52.3
26247,59.2
26248,53.7
26249,50.5
26250,47.1
26251,50.4
26252,52.3
26253,48.6
26254,51.0
26255,49.7
26256,46.2
26257,48.7
26258,42.9
26259,52.6
26260,37.2
26261,44.4
26262,43.3
26263,57.6
26264,80.6
26265,40.2
26266,41.7
26267,53.7
26268,63.3
26269,36.8
26270,47.5
26271,49.8
26272,45.7
26273,67.7
26274,52.4
26275,84.2
26276,83.6
26277,53.4
26278,85.6
26279,45.0
26280,51.2
26281,57.5
26282,41.5
26283,48.0
26284,37.4
26285,49.7
26286,40.7
26287,86.1
26288,45.9
26289,72.6
26290,52.9
26292,50.3
26293,46.3
26294,55.4
26295,44.1
26296,43.4
26297,47.8
26299,46.8
26300,52.5
26301,47.5
26302,53.5
26303,45.5
26304,49.4
26305,48.9
26306,49.3
26307,36.6
26308,44.4
26309,45.9
26310,42.5
26311,50.1
26312,46.2
26313,49.5
26314,46.3
26315,44.6
26316,40.2
26317,50.1
26318,40.2
26319,32.3
26320,50.5
26321,75.4
26322,39.6
26323,47.2
26324,46.8
26325,62.1
26326,50.0
26327,48.2
26328,57.4
26329,46.2
26330,42.0
26331,40.6
26332,42.8
26333,50.8
26334,34.6
26335,43.2
26336,45.3
26337,49.0
26338,44.5
26339,51.6
26340,52.6
26341,49.2
26342,76.1
26343,78.2
26344,43.6
26345,48.9
26346,45.6
26347,42.7
26348,51.8
26349,50.9
26350,42.6
26351,46.1
26352,66.0
26353,48.8
26354,44.8
26356,76.3
26357,37.5
26358,45.5
26359,52.0
26360,40.7
26361,34.6
26362,40.8
26363,48.5
26364,50.7
26365,50.1
26366,39.0
26367,53.4
26368,50.4
26369,85.0
26370,54.3
26371,47.2
26372,38.6
26373,37.0
26374,79.9
26375,43.2
26376,83.1
26377,48.2
26378,45.1
26379,48.4
26380,57.0
26381,63.4
26382,39.1
26383,41.0
26384,34.4
26385,80.9
26386,78.1
26387,47.2
26388,34.7
26389,50.1
26390,55.8
26391,36.7
26392,44.5
26393,43.0
26394,88.9
26395,73.3
26396,38.6
26397,42.4
26398,43.9
26399,91.1
26401,40.9
26402,51.9
26403,82.7
26404,55.0
26405,46.0
26406,74.2
26407,90.0
26408,41.9
26409,49.9
26410,43.6
26411,57.9
26412,43.8
26413,46.8
26414,47.5
26415,70.6
26416,37.8
26417,47.2
26418,46.0
26419,42.6
26420,46.7
26421,56.1
26422,48.3
26423,35.5
26424,43.0
26425,55.2
26426,50.4
26427,51.5
26428,72.5
26429,39.6
26430,51.4
26431,48.1
26432,52.5
26433,63.9
26434,82.9
26435,43.0
26436,42.4
26437,15.0
26438,47.3
26439,44.0
26440,55.2
26441,38.4
26442,45.5
26443,46.8
26444,65.8
26445,43.6
26446,41.4
26447,51.2
26448,52.1
26449,44.3
26450,53.2
26451,69.4
26452,53.9
26453,42.1
26454,38.1
26455,58.1
26456,43.3
26457,42.4
26458,42.5
26459,46.6
26460,39.6
26461,43.0
26462,48.6
26463,44.0
26464,78.3
26465,50.5
26466,36.8
26467,37.7
26468,45.9
26469,37.6
26470,48.7
26471,45.3
26472,45.7
26473,51.5
26474,68.0
26475,53.1
26476,44.7
26477,32.2
26478,36.9
26479,43.5
26480,47.9
26481,70.1
26482,40.1
26483,46.1
26484,55.3
26485,47.7
26486,40.6
26487,48.8
26488,49.6
26489,36.0
26490,50.9
26491,46.4
26492,47.1
26493,44.0
26494,53.0
26495,44.2
26496,47.3
26497,39.8
26498,43.7
26499,45.4
26500,48.6
26501,49.7
26502,50.2
26503,52.7
26504,67.0
26505,64.9
26506,39.6
26507,36.8
26508,88.8
26509,57.6
26510,55.7
26511,48.9
26512,38.5
26513,43.8
26514,48.6
26515,53.5
26516,56.3
26517,47.4
26518,45.7
26519,43.9
26520,50.3
26521,47.8
26522,52.4
26523,88.0
26524,53.3
26525,46.7
26526,50.1
26527,76.0
26528,47.9
26529,50.4
26530,35.9
26531,73.6
26532,42.9
26533,53.1
26534,50.0
26535,42.9
26536,83.8
26537,47.2
26538,50.0
26539,46.0
26540,42.1
26541,48.8
26542,74.4
26543,44.8
26544,45.4
26545,47.4
26546,41.5
26547,50.3
26548,52.5
26549,48.5
26550,42.8
26551,51.7
26552,56.5
26553,47.8
26554,35.9
26555,54.1
26556,38.5
26557,69.0
26558,40.1
26559,38.6
26560,79.1
26561,46.0
26562,57.4
26563,48.2
26564,48.6
26565,44.0
26566,91.0
26567,42.9
26568,87.4
26569,46.9
26571,48.4
26572,67.1
26573,46.7
26574,62.7
26575,51.9
26576,43.6
26577,41.1
26578,46.7
26579,44.3
26580,62.2
26581,68.9
26582,91.0
26583,43.8
26584,41.6
26585,70.7
26586,49.9
26587,44.2
26588,34.7
26589,44.7
26590,86.5
26591,48.4
26592,83.7
26593,50.6
26594,59.5
26595,47.1
26596,88.5
26597,47.5
26598,77.2
26599,39.4
26600,58.3
26602,82.3
26603,86.4
26604,45.9
26605,48.9
26606,49.4
26607,48.7
26608,50.8
26609,78.5
26610,54.6
26611,39.7
26612,46.5
26613,43.5
26614,43.7
26615,45.4
26616,91.2
26617,54.3
26618,61.7
26619,41.4
26620,48.0
26621,39.4
26622,71.7
26623,42.0
26624,51.1
26625,44.5
26626,38.6
26627,83.5
26628,84.4
26629,48.1
26630,69.5
26631,46.8
26632,91.5
26633,39.3
26634,42.3
26635,48.2
26636,40.0
26637,47.3
26638,46.9
26639,43.3
26640,40.4
26641,44.4
26642,50.5
26643,69.0
26644,41.1
26645,51.4
26646,48.6
26647,56.6
26648,49.3
26649,46.2
26650,86.0
26651,49.3
26652,47.1
26653,46.8
26654,41.9
26655,42.8
26656,37.6
26657,49.7
26658,37.9
26659,51.5
26660,53.2
26661,52.1
26662,56.6
26663,50.1
26664,42.2
26665,54.1
26666,89.1
26667,47.2
26668,82.1
26669,62.6
26670,51.2
26671,48.3
26672,52.0
26673,46.4
26674,44.8
26675,50.2
26676,42.3
26677,41.1
26678,42.4
26679,49.5
26680,74.7
26681,48.3
26682,50.6
26683,78.1
26684,87.1
26685,77.2
26686,84.3
26688,86.2
26689,52.1
26690,45.2
26691,85.2
26692,52.6
26693,78.7
26694,80.5
26695,57.5
26696,55.1
26697,90.8
26698,67.2
26699,72.2
26700,53.5
26701,42.3
26702,52.8
26703,43.9
26704,48.3
26705,51.7
26706,76.4
26707,70.4
26708,37.9
26709,51.9
26710,73.8
26711,39.6
26712,69.9
26713,45.4
26714,54.4
26715,47.7
26716,53.7
26717,47.5
26718,71.9
26719,46.8
26720,49.9
26721,42.0
26722,39.9
26723,48.8
26725,68.9
26726,61.9
26727,48.0
26728,47.4
26729,48.4
26730,40.6
26731,42.3
26732,41.5
26733,52.4
26734,41.7
26735,36.2
26736,48.1
26737,46.6
26738,51.0
26739,51.2
26740,66.6
26741,49.1
26742,43.1
26743,39.9
26744,40.6
26745,44.5
26746,74.0
26747,67.2
26748,38.9
26749,48.7
26750,57.3
26751,34.5
26752,83.7
26753,35.6
26754,41.3
26755,52.1
26756,41.9
26757,56.1
26758,37.4
26759,37.9
26760,47.6
26761,48.7
26762,82.5
26763,55.5
26764,47.7
26765,45.2
26766,74.6
26767,68.8
26768,72.8
26769,47.3
26770,79.3
26771,41.0
26772,64.1
26773,77.4
26774,90.8
26775,71.4
26776,69.1
26777,45.8
26778,45.6
26779,59.2
26780,71.6
26781,63.2
26782,39.3
26783,46.4
26784,52.5
26785,47.7
26786,80.2
26787,68.5
26788,39.5
26789,46.9
26790,72.0
26791,51.5
26792,55.0
26793,41.2
26794,37.6
26795,89.1
26796,47.8
26797,41.5
26798,46.2
26799,47.0
26800,46.0
26801,50.6
26802,44.9
26803,75.5
26804,46.3
26805,81.9
26806,41.9
26807,38.6
26808,56.5
26809,53.5
26810,42.6
26811,43.0
26812,51.0
26813,40.2
26814,45.0
26815,38.7
26816,50.9
26817,85.4
26818,49.6
26819,44.4
26820,49.3
26821,47.5
26822,50.9
26823,77.4
26824,41.8
26825,38.6
26826,54.7
26827,42.9
26828,45.0
26829,57.9
26830,54.7
26831,37.0
26832,82.4
26833,40.7
26834,49.7
26835,38.6
26836,43.6
26837,39.2
26838,46.2
26839,35.4
26840,46.5
26841,41.0
26842,55.7
26843,32.5
26844,53.0
26845,45.5
26846,42.3
26847,42.6
26848,71.1
26849,45.3
26850,46.1
26851,36.5
26852,52.8
26853,39.8
26854,54.8
26855,57.2
26856,73.5
26857,68.7
26858,87.9
26859,66.2
26860,48.5
26861,45.6
26862,37.3
26863,58.6
26864,78.1
26865,89.5
26866,46.3
26867,37.0
26868,45.0
26869,80.5
26870,42.3
26871,69.4
26872,47.5
26873,43.6
26874,48.2
26875,58.0
26876,45.1
26877,50.0
26878,39.3
26879,43.5
26880,38.4
26881,69.6
26882,48.5
26883,39.4
26884,50.3
26885,51.4
26886,82.1
26887,74.4
26888,46.5
26889,35.5
26890,49.4
26891,52.0
26892,53.4
26893,44.6
26894,69.1
26895,47.8
26896,48.1
26897,54.0
26898,47.2
26899,72.6
26900,37.6
26901,43.5
26902,51.6
26903,45.5
26904,45.3
26905,72.9
26906,50.1
26907,50.8
26908,51.9
26909,38.2
26910,79.2
26911,73.9
26912,43.7
26913,53.7
26914,39.7
26915,51.4
26916,44.6
26917,60.2
26918,42.6
26919,40.0
26920,40.3
26921,53.0
26922,42.0
26923,38.8
26924,49.6
26925,42.3
26926,53.2
26927,51.1
26928,48.7
26929,49.5
26930,43.9
26931,44.2
26932,53.5
26933,45.0
26934,46.2
26935,45.8
26936,54.6
26937,51.1
26938,36.8
26939,45.4
26940,51.6
26941,52.4
26942,52.8
26943,41.6
26944,47.0
26945,32.5
26946,68.4
26947,50.4
26948,49.7
26949,48.4
26950,48.3
26951,45.3
26952,34.8
26953,68.9
26954,42.9
26955,48.4
26956,42.6
26957,51.9
26958,43.4
26959,54.9
26960,38.6
26961,38.9
26962,49.3
26963,43.8
26964,53.5
26965,45.8
26966,35.7
26967,53.8
26968,45.9
26969,50.4
26970,37.1
26971,35.4
26972,67.6
26973,38.9
26974,44.8
26975,84.3
26976,64.4
26977,52.3
26978,57.4
26980,54.2
26981,37.7
26982,54.3
26983,51.4
26984,25.0
26985,25.0
26986,25.0
26987,25.0
26988,25.0
26989,42.8
26990,46.5
26991,39.6
26992,73.4
26993,35.8
26994,35.7
26995,41.0
26996,37.0
26997,55.0
26998,44.4
26999,44.1
27000,46.2
27001,44.3
27002,55.4
27003,45.0
27004,50.7
27005,46.3
27006,51.5
27007,46.8
27008,50.3
27009,45.8
27010,53.6
27011,49.0
27012,46.3
27013,48.8
27014,45.6
27015,42.2
27016,42.7
27017,47.8
27018,52.9
27019,53.6
27020,43.7
27021,62.2
27022,53.4
27023,41.2
27024,49.6
27025,34.2
27026,54.9
27027,45.5
27028,45.1
27029,38.3
27030,82.4
27031,48.5
27032,43.6
27033,48.1
27034,41.3
27035,52.7
27036,44.5
27037,89.7
27038,56.5
27039,48.0
27040,50.3
27041,42.0
27042,51.6
27043,86.3
27044,43.4
27045,56.0
27046,53.8
27047,32.2
27049,37.2
27050,48.4
27051,32.6
27052,51.3
27053,51.8
27054,85.0
27055,37.7
27056,35.9
27057,50.6
27058,53.1
27059,37.4
27060,60.0
27061,81.0
27062,51.6
27063,48.5
27064,53.2
27065,43.2
27066,91.2
27067,46.6
27068,54.2
27069,42.9
27071,51.0
27072,58.2
27073,49.3
27074,45.5
27075,52.4
27076,34.9
27077,46.4
27078,49.1
27079,50.0
27080,91.4
27081,65.5
27082,49.7
27083,47.8
27084,50.1
27085,48.4
27086,55.8
27087,52.4
27088,49.5
27089,45.9
27090,54.1
27091,44.5
27092,78.7
27093,25.0
27094,25.0
27095,53.4
27096,59.8
27097,47.5
27098,51.5
27099,51.9
27100,87.9
27101,63.9
27103,44.7
27104,49.3
27105,54.3
27107,44.7
27108,52.4
27109,48.6
27110,86.4
27111,55.5
27112,46.6
27113,54.5
27114,51.9
27115,39.2
27116,47.0
27117,43.4
27118,45.6
27119,46.5
27120,58.1
27121,50.7
27122,45.9
27123,49.1
27124,51.9
27125,36.5
27126,52.1
27127,45.1
27128,55.2
27129,39.3
27130,52.0
27131,51.6
27132,89.5
27133,54.2
27134,39.2
27135,45.0
27136,49.6
27137,85.9
27138,41.7
27139,43.0
27140,58.0
27141,55.3
27142,59.5
27143,60.4
27144,44.1
27145,57.3
27146,55.1
27147,68.9
27148,82.8
27149,65.8
27150,62.2
27151,82.0
27152,74.7
27153,80.7
27154,82.3
27155,79.1
27156,78.1
27157,79.2
27158,20.0
27159,20.0
27160,77.4
27161,89.0
27162,55.6
27163,48.9
27164,86.8
27165,65.4
27166,60.7
27167,49.7
27168,49.4
27169,87.7
27170,52.5
27171,47.7
27172,46.3
27173,39.6
27174,41.0
27175,41.5
27176,71.1
27177,62.2
27178,58.2
27179,58.0
27180,50.7
27181,49.0
27182,45.3
27183,50.4
27184,51.4
27185,43.2
27186,52.4
27187,48.6
27188,45.1
27189,57.0
27190,43.5
27191,48.6
27192,52.0
27193,61.7
27194,52.8
27195,65.3
27196,40.5
27197,38.6
27198,49.1
27199,37.1
27200,51.3
27201,47.9
27202,38.1
27203,49.2
27204,44.4
27205,46.9
27206,44.1
27207,44.5
27208,55.9
27209,53.4
27210,48.9
27211,88.6
27212,83.8
27213,63.8
27214,90.2
27215,75.1
27216,43.8
27217,57.9
27218,44.1
27219,55.4
27220,91.2
27221,43.9
27222,56.4
27223,58.0
27224,51.1
27225,37.8
27226,53.3
27227,47.6
27228,39.2
27229,56.0
27230,90.4
27231,49.6
27232,44.0
27233,51.1
27234,41.6
27235,43.9
27236,52.1
27237,56.1
27238,54.2
27239,45.5
27240,87.1
27241,53.7
27242,71.4
27243,40.5
27244,74.8
27245,46.5
27246,34.7
27247,46.1
27248,48.6
27249,43.2
27250,40.0
27251,71.0
27252,44.6
27253,45.0
27254,48.7
27255,50.1
27256,42.7
27257,58.1
27258,49.7
27259,49.9
27260,47.8
27261,40.3
27262,55.4
27264,46.2
27265,87.7
27266,49.0
27267,37.3
27268,46.2
27269,58.4
27270,42.4
27271,51.7
27272,56.0
27273,40.0
27274,45.0
27275,45.6
27276,43.1
27277,45.3
27278,40.6
27279,54.6
